,TimeStamps,chunk_serial,UTCTimeStamp
2805,11286420.0,5328200,2024-07-03 21:01:00.184000
2806,11287422.0,5328201,2024-07-03 21:01:00.217400
2807,11288423.0,5328202,2024-07-03 21:01:00.250767
2808,11289425.0,5328203,2024-07-03 21:01:00.284167
2809,11290426.0,5328204,2024-07-03 21:01:00.317533
2810,11291427.0,5328205,2024-07-03 21:01:00.350900
2811,11292429.0,5328206,2024-07-03 21:01:00.384300
2812,11293430.0,5328207,2024-07-03 21:01:00.417667
2813,11294432.0,5328208,2024-07-03 21:01:00.451067
2814,11295433.0,5328209,2024-07-03 21:01:00.484433
2815,11296434.0,5328210,2024-07-03 21:01:00.517800
2816,11297436.0,5328211,2024-07-03 21:01:00.551200
2817,11298437.0,5328212,2024-07-03 21:01:00.584567
2818,11299438.0,5328213,2024-07-03 21:01:00.617933
2819,11300440.0,5328214,2024-07-03 21:01:00.651333
2820,11301441.0,5328215,2024-07-03 21:01:00.684700
2821,11302443.0,5328216,2024-07-03 21:01:00.718100
2822,11303444.0,5328217,2024-07-03 21:01:00.751467
2823,11304446.0,5328218,2024-07-03 21:01:00.784867
2824,11305447.0,5328219,2024-07-03 21:01:00.818233
2825,11306449.0,5328220,2024-07-03 21:01:00.851633
2826,11307450.0,5328221,2024-07-03 21:01:00.885000
2827,11308451.0,5328222,2024-07-03 21:01:00.918367
2828,11309453.0,5328223,2024-07-03 21:01:00.951767
2829,11310454.0,5328224,2024-07-03 21:01:00.985133
2830,11311456.0,5328225,2024-07-03 21:01:01.018533
2831,11312457.0,5328226,2024-07-03 21:01:01.051900
2832,11313459.0,5328227,2024-07-03 21:01:01.085300
2833,11314460.0,5328228,2024-07-03 21:01:01.118667
2834,11315461.0,5328229,2024-07-03 21:01:01.152033
2835,11316463.0,5328230,2024-07-03 21:01:01.185433
2836,11317464.0,5328231,2024-07-03 21:01:01.218800
2837,11318465.0,5328232,2024-07-03 21:01:01.252167
2838,11319467.0,5328233,2024-07-03 21:01:01.285567
2839,11320469.0,5328234,2024-07-03 21:01:01.318967
2840,11321470.0,5328235,2024-07-03 21:01:01.352333
2841,11322471.0,5328236,2024-07-03 21:01:01.385700
2842,11323473.0,5328237,2024-07-03 21:01:01.419100
2843,11324474.0,5328238,2024-07-03 21:01:01.452467
2844,11325476.0,5328239,2024-07-03 21:01:01.485867
2845,11326477.0,5328240,2024-07-03 21:01:01.519233
2846,11327478.0,5328241,2024-07-03 21:01:01.552600
2847,11328480.0,5328242,2024-07-03 21:01:01.586000
2848,11329481.0,5328243,2024-07-03 21:01:01.619367
2849,11330483.0,5328244,2024-07-03 21:01:01.652767
2850,11331484.0,5328245,2024-07-03 21:01:01.686133
2851,11332485.0,5328246,2024-07-03 21:01:01.719500
2852,11333487.0,5328247,2024-07-03 21:01:01.752900
2853,11334488.0,5328248,2024-07-03 21:01:01.786267
2854,11335490.0,5328249,2024-07-03 21:01:01.819667
2855,11336491.0,5328250,2024-07-03 21:01:01.853033
2856,11337492.0,5328251,2024-07-03 21:01:01.886400
2857,11338494.0,5328252,2024-07-03 21:01:01.919800
2858,11339495.0,5328253,2024-07-03 21:01:01.953167
2859,11340497.0,5328254,2024-07-03 21:01:01.986567
2860,11341498.0,5328255,2024-07-03 21:01:02.019933
2861,11342500.0,5328256,2024-07-03 21:01:02.053333
2862,11343501.0,5328257,2024-07-03 21:01:02.086700
2863,11344503.0,5328258,2024-07-03 21:01:02.120100
2864,11345504.0,5328259,2024-07-03 21:01:02.153467
2865,11346506.0,5328260,2024-07-03 21:01:02.186867
2866,11347507.0,5328261,2024-07-03 21:01:02.220233
2867,11348508.0,5328262,2024-07-03 21:01:02.253600
2868,11349510.0,5328263,2024-07-03 21:01:02.287000
2869,11350511.0,5328264,2024-07-03 21:01:02.320367
2870,11351513.0,5328265,2024-07-03 21:01:02.353767
2871,11352514.0,5328266,2024-07-03 21:01:02.387133
2872,11353516.0,5328267,2024-07-03 21:01:02.420533
2873,11354517.0,5328268,2024-07-03 21:01:02.453900
2874,11355518.0,5328269,2024-07-03 21:01:02.487267
2875,11356520.0,5328270,2024-07-03 21:01:02.520667
2876,11357521.0,5328271,2024-07-03 21:01:02.554033
2877,11358522.0,5328272,2024-07-03 21:01:02.587400
2878,11359524.0,5328273,2024-07-03 21:01:02.620800
2879,11360525.0,5328274,2024-07-03 21:01:02.654167
2880,11361527.0,5328275,2024-07-03 21:01:02.687567
2881,11362528.0,5328276,2024-07-03 21:01:02.720933
2882,11363529.0,5328277,2024-07-03 21:01:02.754300
2883,11364531.0,5328278,2024-07-03 21:01:02.787700
2884,11365533.0,5328279,2024-07-03 21:01:02.821100
2885,11366534.0,5328280,2024-07-03 21:01:02.854467
2886,11367536.0,5328281,2024-07-03 21:01:02.887867
2887,11368537.0,5328282,2024-07-03 21:01:02.921233
2888,11369539.0,5328283,2024-07-03 21:01:02.954633
2889,11370540.0,5328284,2024-07-03 21:01:02.988000
2890,11371542.0,5328285,2024-07-03 21:01:03.021400
2891,11372543.0,5328286,2024-07-03 21:01:03.054767
2892,11373544.0,5328287,2024-07-03 21:01:03.088133
2893,11374546.0,5328288,2024-07-03 21:01:03.121533
2894,11375547.0,5328289,2024-07-03 21:01:03.154900
2895,11376549.0,5328290,2024-07-03 21:01:03.188300
2896,11377550.0,5328291,2024-07-03 21:01:03.221667
2897,11378551.0,5328292,2024-07-03 21:01:03.255033
2898,11379553.0,5328293,2024-07-03 21:01:03.288433
2899,11380554.0,5328294,2024-07-03 21:01:03.321800
2900,11381555.0,5328295,2024-07-03 21:01:03.355167
2901,11382557.0,5328296,2024-07-03 21:01:03.388567
2902,11383558.0,5328297,2024-07-03 21:01:03.421933
2903,11384560.0,5328298,2024-07-03 21:01:03.455333
2904,11385561.0,5328299,2024-07-03 21:01:03.488700
2905,11386563.0,5328300,2024-07-03 21:01:03.522100
2906,11387564.0,5328301,2024-07-03 21:01:03.555467
2907,11388566.0,5328302,2024-07-03 21:01:03.588867
2908,11389567.0,5328303,2024-07-03 21:01:03.622233
2909,11390568.0,5328304,2024-07-03 21:01:03.655600
2910,11391570.0,5328305,2024-07-03 21:01:03.689000
2911,11392571.0,5328306,2024-07-03 21:01:03.722367
2912,11393573.0,5328307,2024-07-03 21:01:03.755767
2913,11394574.0,5328308,2024-07-03 21:01:03.789133
2914,11395575.0,5328309,2024-07-03 21:01:03.822500
2915,11396577.0,5328310,2024-07-03 21:01:03.855900
2916,11397578.0,5328311,2024-07-03 21:01:03.889267
2917,11398580.0,5328312,2024-07-03 21:01:03.922667
2918,11399581.0,5328313,2024-07-03 21:01:03.956033
2919,11400583.0,5328314,2024-07-03 21:01:03.989433
2920,11401584.0,5328315,2024-07-03 21:01:04.022800
2921,11402585.0,5328316,2024-07-03 21:01:04.056167
2922,11403587.0,5328317,2024-07-03 21:01:04.089567
2923,11404588.0,5328318,2024-07-03 21:01:04.122933
2924,11405590.0,5328319,2024-07-03 21:01:04.156333
2925,11406591.0,5328320,2024-07-03 21:01:04.189700
2926,11407592.0,5328321,2024-07-03 21:01:04.223067
2927,11408594.0,5328322,2024-07-03 21:01:04.256467
2928,11409595.0,5328323,2024-07-03 21:01:04.289833
2929,11410597.0,5328324,2024-07-03 21:01:04.323233
2930,11411598.0,5328325,2024-07-03 21:01:04.356600
2931,11412599.0,5328326,2024-07-03 21:01:04.389967
2932,11413601.0,5328327,2024-07-03 21:01:04.423367
2933,11414602.0,5328328,2024-07-03 21:01:04.456733
2934,11415604.0,5328329,2024-07-03 21:01:04.490133
2935,11416605.0,5328330,2024-07-03 21:01:04.523500
2936,11417606.0,5328331,2024-07-03 21:01:04.556867
2937,11418608.0,5328332,2024-07-03 21:01:04.590267
2938,11419609.0,5328333,2024-07-03 21:01:04.623633
2939,11420611.0,5328334,2024-07-03 21:01:04.657033
2940,11421612.0,5328335,2024-07-03 21:01:04.690400
2941,11422614.0,5328336,2024-07-03 21:01:04.723800
2942,11423616.0,5328337,2024-07-03 21:01:04.757200
2943,11424617.0,5328338,2024-07-03 21:01:04.790567
2944,11425619.0,5328339,2024-07-03 21:01:04.823967
2945,11426620.0,5328340,2024-07-03 21:01:04.857333
2946,11427621.0,5328341,2024-07-03 21:01:04.890700
2947,11428623.0,5328342,2024-07-03 21:01:04.924100
2948,11429624.0,5328343,2024-07-03 21:01:04.957467
2949,11430625.0,5328344,2024-07-03 21:01:04.990833
2950,11431627.0,5328345,2024-07-03 21:01:05.024233
2951,11432628.0,5328346,2024-07-03 21:01:05.057600
2952,11433630.0,5328347,2024-07-03 21:01:05.091000
2953,11434632.0,5328348,2024-07-03 21:01:05.124400
2954,11435633.0,5328349,2024-07-03 21:01:05.157767
2955,11436634.0,5328350,2024-07-03 21:01:05.191133
2956,11437636.0,5328351,2024-07-03 21:01:05.224533
2957,11438637.0,5328352,2024-07-03 21:01:05.257900
2958,11439639.0,5328353,2024-07-03 21:01:05.291300
2959,11440640.0,5328354,2024-07-03 21:01:05.324667
2960,11441642.0,5328355,2024-07-03 21:01:05.358067
2961,11442643.0,5328356,2024-07-03 21:01:05.391433
2962,11443644.0,5328357,2024-07-03 21:01:05.424800
2963,11444646.0,5328358,2024-07-03 21:01:05.458200
2964,11445647.0,5328359,2024-07-03 21:01:05.491567
2965,11446648.0,5328360,2024-07-03 21:01:05.524933
2966,11447650.0,5328361,2024-07-03 21:01:05.558333
2967,11448651.0,5328362,2024-07-03 21:01:05.591700
2968,11449653.0,5328363,2024-07-03 21:01:05.625100
2969,11450654.0,5328364,2024-07-03 21:01:05.658467
2970,11451655.0,5328365,2024-07-03 21:01:05.691833
2971,11452657.0,5328366,2024-07-03 21:01:05.725233
2972,11453658.0,5328367,2024-07-03 21:01:05.758600
2973,11454660.0,5328368,2024-07-03 21:01:05.792000
2974,11455661.0,5328369,2024-07-03 21:01:05.825367
2975,11456662.0,5328370,2024-07-03 21:01:05.858733
2976,11457664.0,5328371,2024-07-03 21:01:05.892133
2977,11458665.0,5328372,2024-07-03 21:01:05.925500
2978,11459667.0,5328373,2024-07-03 21:01:05.958900
2979,11460668.0,5328374,2024-07-03 21:01:05.992267
2980,11461669.0,5328375,2024-07-03 21:01:06.025633
2981,11462671.0,5328376,2024-07-03 21:01:06.059033
2982,11463672.0,5328377,2024-07-03 21:01:06.092400
2983,11464674.0,5328378,2024-07-03 21:01:06.125800
2984,11465675.0,5328379,2024-07-03 21:01:06.159167
2985,11466676.0,5328380,2024-07-03 21:01:06.192533
2986,11467678.0,5328381,2024-07-03 21:01:06.225933
2987,11468679.0,5328382,2024-07-03 21:01:06.259300
2988,11469681.0,5328383,2024-07-03 21:01:06.292700
2989,11470682.0,5328384,2024-07-03 21:01:06.326067
2990,11471684.0,5328385,2024-07-03 21:01:06.359467
2991,11472685.0,5328386,2024-07-03 21:01:06.392833
2992,11473687.0,5328387,2024-07-03 21:01:06.426233
2993,11474688.0,5328388,2024-07-03 21:01:06.459600
2994,11475689.0,5328389,2024-07-03 21:01:06.492967
2995,11476691.0,5328390,2024-07-03 21:01:06.526367
2996,11477692.0,5328391,2024-07-03 21:01:06.559733
2997,11478694.0,5328392,2024-07-03 21:01:06.593133
2998,11479695.0,5328393,2024-07-03 21:01:06.626500
2999,11480696.0,5328394,2024-07-03 21:01:06.659867
3000,11481698.0,5328395,2024-07-03 21:01:06.693267
3001,11482699.0,5328396,2024-07-03 21:01:06.726633
3002,11483700.0,5328397,2024-07-03 21:01:06.760000
3003,11484702.0,5328398,2024-07-03 21:01:06.793400
3004,11485703.0,5328399,2024-07-03 21:01:06.826767
3005,11486705.0,5328400,2024-07-03 21:01:06.860167
3006,11487706.0,5328401,2024-07-03 21:01:06.893533
3007,11488707.0,5328402,2024-07-03 21:01:06.926900
3008,11489709.0,5328403,2024-07-03 21:01:06.960300
3009,11490710.0,5328404,2024-07-03 21:01:06.993667
3010,11491712.0,5328405,2024-07-03 21:01:07.027067
3011,11492713.0,5328406,2024-07-03 21:01:07.060433
3012,11493715.0,5328407,2024-07-03 21:01:07.093833
3013,11494716.0,5328408,2024-07-03 21:01:07.127200
3014,11495717.0,5328409,2024-07-03 21:01:07.160567
3015,11496719.0,5328410,2024-07-03 21:01:07.193967
3016,11497720.0,5328411,2024-07-03 21:01:07.227333
3017,11498722.0,5328412,2024-07-03 21:01:07.260733
3018,11499723.0,5328413,2024-07-03 21:01:07.294100
3019,11500725.0,5328414,2024-07-03 21:01:07.327500
3020,11501726.0,5328415,2024-07-03 21:01:07.360867
3021,11502727.0,5328416,2024-07-03 21:01:07.394233
3022,11503729.0,5328417,2024-07-03 21:01:07.427633
3023,11504730.0,5328418,2024-07-03 21:01:07.461000
3024,11505732.0,5328419,2024-07-03 21:01:07.494400
3025,11506733.0,5328420,2024-07-03 21:01:07.527767
3026,11507735.0,5328421,2024-07-03 21:01:07.561167
3027,11508736.0,5328422,2024-07-03 21:01:07.594533
3028,11509737.0,5328423,2024-07-03 21:01:07.627900
3029,11510739.0,5328424,2024-07-03 21:01:07.661300
3030,11511740.0,5328425,2024-07-03 21:01:07.694667
3031,11512742.0,5328426,2024-07-03 21:01:07.728067
3032,11513743.0,5328427,2024-07-03 21:01:07.761433
3033,11514744.0,5328428,2024-07-03 21:01:07.794800
3034,11515746.0,5328429,2024-07-03 21:01:07.828200
3035,11516747.0,5328430,2024-07-03 21:01:07.861567
3036,11517748.0,5328431,2024-07-03 21:01:07.894933
3037,11518750.0,5328432,2024-07-03 21:01:07.928333
3038,11519751.0,5328433,2024-07-03 21:01:07.961700
3039,11520753.0,5328434,2024-07-03 21:01:07.995100
3040,11521754.0,5328435,2024-07-03 21:01:08.028467
3041,11522756.0,5328436,2024-07-03 21:01:08.061867
3042,11523757.0,5328437,2024-07-03 21:01:08.095233
3043,11524758.0,5328438,2024-07-03 21:01:08.128600
3044,11525760.0,5328439,2024-07-03 21:01:08.162000
3045,11526761.0,5328440,2024-07-03 21:01:08.195367
3046,11527763.0,5328441,2024-07-03 21:01:08.228767
3047,11528764.0,5328442,2024-07-03 21:01:08.262133
3048,11529765.0,5328443,2024-07-03 21:01:08.295500
3049,11530767.0,5328444,2024-07-03 21:01:08.328900
3050,11531768.0,5328445,2024-07-03 21:01:08.362267
3051,11532770.0,5328446,2024-07-03 21:01:08.395667
3052,11533771.0,5328447,2024-07-03 21:01:08.429033
3053,11534772.0,5328448,2024-07-03 21:01:08.462400
3054,11535774.0,5328449,2024-07-03 21:01:08.495800
3055,11536775.0,5328450,2024-07-03 21:01:08.529167
3056,11537777.0,5328451,2024-07-03 21:01:08.562567
3057,11538778.0,5328452,2024-07-03 21:01:08.595933
3058,11539779.0,5328453,2024-07-03 21:01:08.629300
3059,11540781.0,5328454,2024-07-03 21:01:08.662700
3060,11541782.0,5328455,2024-07-03 21:01:08.696067
3061,11542784.0,5328456,2024-07-03 21:01:08.729467
3062,11543785.0,5328457,2024-07-03 21:01:08.762833
3063,11544787.0,5328458,2024-07-03 21:01:08.796233
3064,11545788.0,5328459,2024-07-03 21:01:08.829600
3065,11546789.0,5328460,2024-07-03 21:01:08.862967
3066,11547791.0,5328461,2024-07-03 21:01:08.896367
3067,11548792.0,5328462,2024-07-03 21:01:08.929733
3068,11549794.0,5328463,2024-07-03 21:01:08.963133
3069,11550795.0,5328464,2024-07-03 21:01:08.996500
3070,11551796.0,5328465,2024-07-03 21:01:09.029867
3071,11552798.0,5328466,2024-07-03 21:01:09.063267
3072,11553799.0,5328467,2024-07-03 21:01:09.096633
3073,11554801.0,5328468,2024-07-03 21:01:09.130033
3074,11555802.0,5328469,2024-07-03 21:01:09.163400
3075,11556803.0,5328470,2024-07-03 21:01:09.196767
3076,11557805.0,5328471,2024-07-03 21:01:09.230167
3077,11558806.0,5328472,2024-07-03 21:01:09.263533
3078,11559807.0,5328473,2024-07-03 21:01:09.296900
3079,11560809.0,5328474,2024-07-03 21:01:09.330300
3080,11561810.0,5328475,2024-07-03 21:01:09.363667
3081,11562812.0,5328476,2024-07-03 21:01:09.397067
3082,11563813.0,5328477,2024-07-03 21:01:09.430433
3083,11564815.0,5328478,2024-07-03 21:01:09.463833
3084,11565816.0,5328479,2024-07-03 21:01:09.497200
3085,11566817.0,5328480,2024-07-03 21:01:09.530567
3086,11567819.0,5328481,2024-07-03 21:01:09.563967
3087,11568820.0,5328482,2024-07-03 21:01:09.597333
3088,11569822.0,5328483,2024-07-03 21:01:09.630733
3089,11570823.0,5328484,2024-07-03 21:01:09.664100
3090,11571824.0,5328485,2024-07-03 21:01:09.697467
3091,11572826.0,5328486,2024-07-03 21:01:09.730867
3092,11573827.0,5328487,2024-07-03 21:01:09.764233
3093,11574829.0,5328488,2024-07-03 21:01:09.797633
3094,11575830.0,5328489,2024-07-03 21:01:09.831000
3095,11576831.0,5328490,2024-07-03 21:01:09.864367
3096,11577833.0,5328491,2024-07-03 21:01:09.897767
3097,11578834.0,5328492,2024-07-03 21:01:09.931133
3098,11579836.0,5328493,2024-07-03 21:01:09.964533
3099,11580837.0,5328494,2024-07-03 21:01:09.997900
3100,11581839.0,5328495,2024-07-03 21:01:10.031300
3101,11582840.0,5328496,2024-07-03 21:01:10.064667
3102,11583841.0,5328497,2024-07-03 21:01:10.098033
3103,11584843.0,5328498,2024-07-03 21:01:10.131433
3104,11585844.0,5328499,2024-07-03 21:01:10.164800
3105,11586845.0,5328500,2024-07-03 21:01:10.198167
3106,11587847.0,5328501,2024-07-03 21:01:10.231567
3107,11588848.0,5328502,2024-07-03 21:01:10.264933
3108,11589850.0,5328503,2024-07-03 21:01:10.298333
3109,11590851.0,5328504,2024-07-03 21:01:10.331700
3110,11591853.0,5328505,2024-07-03 21:01:10.365100
3111,11592854.0,5328506,2024-07-03 21:01:10.398467
3112,11593855.0,5328507,2024-07-03 21:01:10.431833
3113,11594857.0,5328508,2024-07-03 21:01:10.465233
3114,11595858.0,5328509,2024-07-03 21:01:10.498600
3115,11596860.0,5328510,2024-07-03 21:01:10.532000
3116,11597861.0,5328511,2024-07-03 21:01:10.565367
3117,11598862.0,5328512,2024-07-03 21:01:10.598733
3118,11599864.0,5328513,2024-07-03 21:01:10.632133
3119,11600865.0,5328514,2024-07-03 21:01:10.665500
3120,11601867.0,5328515,2024-07-03 21:01:10.698900
3121,11602868.0,5328516,2024-07-03 21:01:10.732267
3122,11603869.0,5328517,2024-07-03 21:01:10.765633
3123,11604871.0,5328518,2024-07-03 21:01:10.799033
3124,11605872.0,5328519,2024-07-03 21:01:10.832400
3125,11606874.0,5328520,2024-07-03 21:01:10.865800
3126,11607875.0,5328521,2024-07-03 21:01:10.899167
3127,11608876.0,5328522,2024-07-03 21:01:10.932533
3128,11609878.0,5328523,2024-07-03 21:01:10.965933
3129,11610879.0,5328524,2024-07-03 21:01:10.999300
3130,11611881.0,5328525,2024-07-03 21:01:11.032700
3131,11612882.0,5328526,2024-07-03 21:01:11.066067
3132,11613883.0,5328527,2024-07-03 21:01:11.099433
3133,11614885.0,5328528,2024-07-03 21:01:11.132833
3134,11615886.0,5328529,2024-07-03 21:01:11.166200
3135,11616888.0,5328530,2024-07-03 21:01:11.199600
3136,11617889.0,5328531,2024-07-03 21:01:11.232967
3137,11618891.0,5328532,2024-07-03 21:01:11.266367
3138,11619892.0,5328533,2024-07-03 21:01:11.299733
3139,11620894.0,5328534,2024-07-03 21:01:11.333133
3140,11621895.0,5328535,2024-07-03 21:01:11.366500
3141,11622896.0,5328536,2024-07-03 21:01:11.399867
3142,11623898.0,5328537,2024-07-03 21:01:11.433267
3143,11624899.0,5328538,2024-07-03 21:01:11.466633
3144,11625901.0,5328539,2024-07-03 21:01:11.500033
3145,11626902.0,5328540,2024-07-03 21:01:11.533400
3146,11627903.0,5328541,2024-07-03 21:01:11.566767
3147,11628905.0,5328542,2024-07-03 21:01:11.600167
3148,11629906.0,5328543,2024-07-03 21:01:11.633533
3149,11630907.0,5328544,2024-07-03 21:01:11.666900
3150,11631909.0,5328545,2024-07-03 21:01:11.700300
3151,11632910.0,5328546,2024-07-03 21:01:11.733667
3152,11633912.0,5328547,2024-07-03 21:01:11.767067
3153,11634913.0,5328548,2024-07-03 21:01:11.800433
3154,11635915.0,5328549,2024-07-03 21:01:11.833833
3155,11636916.0,5328550,2024-07-03 21:01:11.867200
3156,11637918.0,5328551,2024-07-03 21:01:11.900600
3157,11638919.0,5328552,2024-07-03 21:01:11.933967
3158,11639920.0,5328553,2024-07-03 21:01:11.967333
3159,11640922.0,5328554,2024-07-03 21:01:12.000733
3160,11641923.0,5328555,2024-07-03 21:01:12.034100
3161,11642924.0,5328556,2024-07-03 21:01:12.067467
3162,11643926.0,5328557,2024-07-03 21:01:12.100867
3163,11644927.0,5328558,2024-07-03 21:01:12.134233
3164,11645929.0,5328559,2024-07-03 21:01:12.167633
3165,11646930.0,5328560,2024-07-03 21:01:12.201000
3166,11647931.0,5328561,2024-07-03 21:01:12.234367
3167,11648933.0,5328562,2024-07-03 21:01:12.267767
3168,11649934.0,5328563,2024-07-03 21:01:12.301133
3169,11650936.0,5328564,2024-07-03 21:01:12.334533
3170,11651937.0,5328565,2024-07-03 21:01:12.367900
3171,11652939.0,5328566,2024-07-03 21:01:12.401300
3172,11653940.0,5328567,2024-07-03 21:01:12.434667
3173,11654941.0,5328568,2024-07-03 21:01:12.468033
3174,11655943.0,5328569,2024-07-03 21:01:12.501433
3175,11656944.0,5328570,2024-07-03 21:01:12.534800
3176,11657946.0,5328571,2024-07-03 21:01:12.568200
3177,11658947.0,5328572,2024-07-03 21:01:12.601567
3178,11659948.0,5328573,2024-07-03 21:01:12.634933
3179,11660950.0,5328574,2024-07-03 21:01:12.668333
3180,11661951.0,5328575,2024-07-03 21:01:12.701700
3181,11662953.0,5328576,2024-07-03 21:01:12.735100
3182,11663954.0,5328577,2024-07-03 21:01:12.768467
3183,11664955.0,5328578,2024-07-03 21:01:12.801833
3184,11665957.0,5328579,2024-07-03 21:01:12.835233
3185,11666958.0,5328580,2024-07-03 21:01:12.868600
3186,11667960.0,5328581,2024-07-03 21:01:12.902000
3187,11668961.0,5328582,2024-07-03 21:01:12.935367
3188,11669963.0,5328583,2024-07-03 21:01:12.968767
3189,11670964.0,5328584,2024-07-03 21:01:13.002133
3190,11671965.0,5328585,2024-07-03 21:01:13.035500
3191,11672967.0,5328586,2024-07-03 21:01:13.068900
3192,11673968.0,5328587,2024-07-03 21:01:13.102267
3193,11674970.0,5328588,2024-07-03 21:01:13.135667
3194,11675971.0,5328589,2024-07-03 21:01:13.169033
3195,11676973.0,5328590,2024-07-03 21:01:13.202433
3196,11677974.0,5328591,2024-07-03 21:01:13.235800
3197,11678975.0,5328592,2024-07-03 21:01:13.269167
3198,11679977.0,5328593,2024-07-03 21:01:13.302567
3199,11680978.0,5328594,2024-07-03 21:01:13.335933
3200,11681979.0,5328595,2024-07-03 21:01:13.369300
3201,11682981.0,5328596,2024-07-03 21:01:13.402700
3202,11683982.0,5328597,2024-07-03 21:01:13.436067
3203,11684984.0,5328598,2024-07-03 21:01:13.469467
3204,11685985.0,5328599,2024-07-03 21:01:13.502833
3205,11686987.0,5328600,2024-07-03 21:01:13.536233
3206,11687988.0,5328601,2024-07-03 21:01:13.569600
